Pair Type,S1 ID,Target ID,Country Match,Name Exact,Name Case Insensitive Exact,Name Token Jaccard,Addr Exact,Addr Token Jaccard
S1-S3,S1-278179949,S3-866439586,True,False,False,0.6667,False,0.0
S1-S2,S1-876899003,S2-308086958,True,False,False,0.0,False,0.3333
S1-S2,S1-876899003,S2-101728052,True,False,False,0.0,False,0.3846
S1-S2,S1-43684576,S2-373504975,True,False,False,0.6667,False,0.5714
S1-S2,S1-43684576,S2-38847086,True,False,False,1.0,False,0.5714
S1-S3,S1-43684576,S3-193453987,True,False,True,1.0,False,0.25
S1-S3,S1-43684576,S3-369780867,True,False,False,0.2,False,0.375
S1-S2,S1-599964844,S2-154184598,True,False,False,0.75,False,0.8
S1-S2,S1-599964844,S2-593027931,True,False,True,1.0,False,0.8571
S1-S2,S1-278459813,S2-610887186,True,False,False,0.6,False,0.0
S1-S3,S1-278459813,S3-993790902,True,False,False,1.0,False,0.7273
S1-S3,S1-278459813,S3-186604378,True,False,False,0.6,False,0.6667
S1-S2,S1-218240664,S2-515973785,True,False,False,0.0,False,0.7333
S1-S2,S1-218240664,S2-302923244,True,False,False,0.6,False,1.0
S1-S3,S1-218240664,S3-776511343,True,False,False,0.5,True,1.0
S1-S2,S1-353632355,S2-114189818,True,False,False,0.0,False,0.8333
S1-S3,S1-353632355,S3-777539933,True,False,False,0.8,False,0.5714
S1-S3,S1-353632355,S3-930490430,True,False,False,0.0,False,0.375
S1-S3,S1-465500997,S3-487375803,True,False,False,0.3333,False,0.5333
S1-S3,S1-465500997,S3-723839954,True,False,False,0.3333,False,0.5333
S1-S2,S1-216956595,S2-481381333,True,False,True,1.0,False,0.4118
S1-S2,S1-216956595,S2-604987194,True,False,False,0.3333,False,0.8182
S1-S3,S1-216956595,S3-775690968,True,False,False,1.0,False,0.5333
S1-S3,S1-216956595,S3-745399314,True,False,False,0.6667,False,0.7273
S1-S2,S1-479409448,S2-453188848,True,False,True,1.0,False,0.7143
S1-S3,S1-479409448,S3-41884031,True,False,False,0.8,False,0.3333
S1-S3,S1-479409448,S3-171649961,True,False,False,0.6667,False,0.5
S1-S2,S1-271733650,S2-154472439,True,False,False,0.5,False,1.0
S1-S2,S1-271733650,S2-248398325,True,False,False,0.8571,False,1.0
S1-S3,S1-271733650,S3-109068613,True,False,True,1.0,False,0.625
S1-S3,S1-271733650,S3-792028260,True,False,False,0.7143,False,0.625
S1-S3,S1-520700454,S3-292581030,True,False,False,0.5,False,0.5714
S1-S3,S1-520700454,S3-412003251,True,False,False,0.4,False,0.4444
S1-S2,S1-818432808,S2-634209698,True,False,False,0.6,False,0.2
S1-S2,S1-818432808,S2-867238598,True,False,False,0.6,False,0.0
S1-S3,S1-818432808,S3-915468122,True,False,False,0.6,False,0.8824
S1-S3,S1-818432808,S3-392948202,True,False,False,0.0,True,1.0
S1-S2,S1-335383295,S2-581476915,True,False,False,1.0,False,0.6667
S1-S2,S1-335383295,S2-19035270,True,False,False,0.5,False,0.5
S1-S3,S1-335383295,S3-467938950,True,False,False,0.0,False,0.5
S1-S3,S1-335383295,S3-85132843,True,False,True,1.0,False,0.6667
S1-S2,S1-819801389,S2-117978268,True,False,False,1.0,False,1.0
S1-S2,S1-819801389,S2-364905734,True,False,False,0.3333,False,1.0
S1-S3,S1-819801389,S3-403731184,True,False,False,0.75,False,0.8
S1-S3,S1-819801389,S3-582397038,True,False,False,0.75,False,0.5
S1-S2,S1-905731000,S2-692274129,True,False,False,0.6,False,0.5455
S1-S2,S1-905731000,S2-768996858,True,False,False,0.0,False,0.8889
S1-S3,S1-905731000,S3-804755807,True,False,True,1.0,False,0.5
S1-S3,S1-905731000,S3-375386416,True,False,False,0.6,False,0.5455
S1-S2,S1-853526829,S2-223108485,True,False,False,0.75,False,0.8571
S1-S2,S1-853526829,S2-84695779,True,False,False,0.6,False,0.625
S1-S3,S1-853526829,S3-131579509,True,False,False,0.6,False,0.4167
S1-S2,S1-758982041,S2-539081880,True,False,False,0.0,False,0.3636
S1-S3,S1-758982041,S3-241244534,True,False,False,0.0,False,0.7692
S1-S3,S1-758982041,S3-875670843,True,False,False,1.0,False,0.2308
S1-S2,S1-301611134,S2-91118140,True,False,True,1.0,False,0.5
S1-S2,S1-301611134,S2-977844251,True,False,False,0.8,False,0.1818
S1-S3,S1-301611134,S3-85392812,True,False,False,0.8333,False,0.4286
S1-S3,S1-301611134,S3-763017155,True,False,False,1.0,False,0.4286
S1-S3,S1-194965051,S3-313096480,True,False,False,0.5,False,0.4
S1-S2,S1-136223985,S2-448630674,True,False,True,1.0,False,0.5
S1-S3,S1-136223985,S3-86430978,True,False,True,1.0,False,0.3333
S1-S2,S1-232720616,S2-296347111,True,False,False,0.3333,False,0.5
S1-S2,S1-232720616,S2-341780012,True,False,False,0.6667,False,0.7857
S1-S3,S1-232720616,S3-500697603,True,False,False,0.3333,False,0.5385
S1-S2,S1-311423750,S2-137566967,True,False,False,0.75,False,0.4375
S1-S2,S1-311423750,S2-850494961,True,False,False,0.0,False,0.8182
S1-S3,S1-311423750,S3-510285029,True,False,False,0.0,False,0.2727
S1-S2,S1-959588256,S2-355454933,True,False,False,0.6,False,0.0
S1-S2,S1-959588256,S2-170205289,True,False,False,0.6,False,0.75
S1-S3,S1-959588256,S3-422880082,True,False,False,1.0,False,0.3
S1-S3,S1-235047682,S3-729342274,True,False,False,0.6667,False,0.4286
S1-S3,S1-235047682,S3-329440536,True,False,True,1.0,False,0.6364
S1-S2,S1-949081849,S2-304731852,True,False,False,0.5,False,0.5
S1-S2,S1-949081849,S2-424206220,True,False,False,1.0,False,0.3333
S1-S2,S1-842005029,S2-704221797,True,False,False,0.5,False,0.6667
S1-S2,S1-842005029,S2-319250566,True,False,False,0.6667,False,0.8
S1-S2,S1-482657554,S2-379911281,True,False,False,0.0,False,0.5
S1-S3,S1-482657554,S3-220972813,True,False,False,0.0,False,0.625
S1-S3,S1-482657554,S3-399626449,True,False,False,1.0,False,0.75
S1-S2,S1-953034345,S2-226650698,True,False,False,0.0,False,0.75
S1-S2,S1-953034345,S2-826384057,True,False,False,0.0,False,1.0
S1-S3,S1-953034345,S3-664820617,True,False,False,0.0,False,0.8571
S1-S3,S1-953034345,S3-196731744,True,False,False,1.0,False,0.6
S1-S2,S1-449963903,S2-400849614,True,False,False,0.0,False,1.0
S1-S2,S1-449963903,S2-775102614,True,False,False,1.0,False,0.9286
S1-S3,S1-449963903,S3-271591914,True,False,False,1.0,False,0.0
S1-S3,S1-449963903,S3-7938817,True,False,False,0.0,False,0.8667
S1-S3,S1-913006454,S3-112807834,True,False,False,1.0,False,0.1905
S1-S3,S1-913006454,S3-485220472,True,False,False,1.0,False,0.8333
S1-S3,S1-762759769,S3-863741270,True,False,False,0.6667,False,0.5
S1-S3,S1-762759769,S3-415790988,True,False,False,0.6667,False,0.375
S1-S2,S1-575974789,S2-796980389,True,True,True,1.0,False,0.7143
S1-S2,S1-575974789,S2-164685872,True,False,False,0.75,False,1.0
S1-S3,S1-575974789,S3-379818488,True,False,False,1.0,False,0.3333
S1-S2,S1-269632295,S2-116922143,True,False,False,0.0,False,0.5
S1-S2,S1-269632295,S2-345997921,True,False,False,0.6,False,0.7
S1-S3,S1-269632295,S3-922006705,True,False,False,1.0,False,0.0
S1-S3,S1-269632295,S3-286732931,True,False,False,0.5,False,1.0
S1-S2,S1-227530748,S2-266872847,True,True,True,1.0,False,0.8333
S1-S2,S1-227530748,S2-381722992,True,False,False,0.6667,False,0.7143
S1-S3,S1-227530748,S3-195158271,True,False,False,0.6667,False,0.7143
S1-S3,S1-227530748,S3-917758997,True,False,False,0.6667,False,0.5
S1-S3,S1-985821340,S3-861481098,True,False,False,1.0,False,0.5714
S1-S3,S1-985821340,S3-342113359,True,False,False,0.0,False,0.4
S1-S2,S1-206820956,S2-401474730,True,False,False,0.5,False,0.625
S1-S2,S1-206820956,S2-113014295,True,False,False,0.8,False,0.625
S1-S3,S1-206820956,S3-369260947,True,False,True,1.0,False,0.2
S1-S3,S1-206820956,S3-659577894,True,False,False,0.0,False,0.7778
S1-S2,S1-763929979,S2-782095888,True,False,False,0.5,False,0.6667
S1-S3,S1-763929979,S3-179340731,True,False,False,0.0,False,0.4286
S1-S2,S1-600688360,S2-720348574,True,False,False,0.75,False,0.8571
S1-S3,S1-600688360,S3-85605329,True,False,True,1.0,False,0.4444
S1-S3,S1-600688360,S3-610106735,True,False,False,0.6,False,0.4444
S1-S2,S1-410831362,S2-374427324,True,False,False,1.0,False,0.6
S1-S2,S1-410831362,S2-687421305,True,False,True,1.0,False,0.6429
S1-S3,S1-410831362,S3-125482080,True,False,False,0.75,False,0.8182
S1-S3,S1-410831362,S3-385889638,True,False,False,0.6667,False,0.6923
S1-S2,S1-581487685,S2-757793860,True,False,False,0.75,False,0.7692
S1-S2,S1-581487685,S2-770243079,True,False,False,0.75,False,0.7692
S1-S3,S1-581487685,S3-446894100,True,False,False,0.5,False,0.7143
S1-S2,S1-376051287,S2-774905063,True,False,False,0.5,False,0.625
S1-S3,S1-376051287,S3-605412729,True,False,False,0.6,False,0.5714
S1-S2,S1-151466484,S2-859826283,True,False,False,0.6,False,0.7273
S1-S2,S1-151466484,S2-749389089,True,False,False,0.6,False,0.7273
S1-S3,S1-151466484,S3-923337478,True,False,False,0.75,False,0.75
S1-S2,S1-256195059,S2-843095228,True,False,False,0.6667,False,0.9091
S1-S2,S1-256195059,S2-388971755,True,False,False,1.0,False,0.75
S1-S3,S1-256195059,S3-989621425,True,False,True,1.0,False,0.7143
S1-S3,S1-256195059,S3-634992023,True,False,False,0.4286,True,1.0
S1-S2,S1-954695676,S2-525851285,True,False,False,0.6,False,0.4286
S1-S3,S1-954695676,S3-847124163,True,False,False,0.0,False,0.4286
S1-S3,S1-808608742,S3-191307053,True,False,False,0.0,False,0.5
S1-S2,S1-990722585,S2-482017284,True,False,False,0.6667,False,0.6667
S1-S3,S1-990722585,S3-327928984,True,False,False,1.0,False,0.6667
S1-S3,S1-990722585,S3-7588427,True,True,True,1.0,False,0.25
S1-S2,S1-625517709,S2-192016213,True,False,False,0.0,False,0.5
S1-S2,S1-625517709,S2-981561972,True,False,False,0.6,False,0.8125
S1-S3,S1-625517709,S3-601088421,True,False,False,0.0,False,0.5
S1-S2,S1-123409269,S2-803640390,True,False,False,1.0,False,0.6667
S1-S2,S1-123409269,S2-11472657,True,False,False,0.6667,False,1.0
S1-S3,S1-123409269,S3-611092730,True,False,True,1.0,False,0.3333
S1-S3,S1-123409269,S3-760063004,True,True,True,1.0,False,0.25
S1-S2,S1-210780651,S2-850039001,True,False,False,1.0,False,0.3077
S1-S3,S1-210780651,S3-569364883,True,False,False,1.0,False,0.0
S1-S3,S1-210780651,S3-420441149,True,True,True,1.0,False,0.9231
S1-S2,S1-729663496,S2-575943884,True,False,False,0.0,False,0.8889
S1-S2,S1-729663496,S2-91420091,True,False,False,0.4286,False,0.6364
S1-S3,S1-729663496,S3-487320619,True,False,False,0.6,False,0.1429
S1-S3,S1-729663496,S3-613970220,True,False,False,0.6,False,0.1667
S1-S2,S1-880818159,S2-120403152,True,False,False,0.5,False,0.5714
S1-S2,S1-880818159,S2-172933450,True,False,False,0.6667,False,0.5714
S1-S3,S1-880818159,S3-385101293,True,False,False,0.5,False,0.5714
S1-S3,S1-195199375,S3-103917607,True,False,False,0.5,False,0.5
S1-S3,S1-195199375,S3-353354621,True,False,False,0.5,False,0.5
S1-S2,S1-488503043,S2-32651928,True,False,False,1.0,False,0.6667
S1-S3,S1-488503043,S3-672105441,True,False,False,1.0,False,0.5
S1-S3,S1-488503043,S3-133555777,True,False,False,0.3333,False,0.4286
S1-S2,S1-393642563,S2-861012044,True,False,False,0.0,False,1.0
S1-S3,S1-393642563,S3-180356923,True,False,False,0.5,False,0.8182
S1-S3,S1-393642563,S3-911916890,True,False,False,0.5,False,0.0
S1-S2,S1-238444027,S2-707485156,True,False,False,0.6667,False,0.8462
S1-S2,S1-238444027,S2-471011477,True,False,True,1.0,False,0.7692
S1-S3,S1-238444027,S3-325960967,True,False,True,1.0,False,0.7143
S1-S2,S1-740044727,S2-525209751,True,False,False,1.0,False,0.6667
S1-S3,S1-740044727,S3-715826978,True,True,True,1.0,False,0.3333
S1-S3,S1-740044727,S3-314016442,True,False,True,1.0,False,0.4286
S1-S2,S1-171700403,S2-574643528,True,False,False,0.0,False,0.9231
S1-S3,S1-171700403,S3-677909722,True,False,False,1.0,False,0.8
S1-S3,S1-171700403,S3-95387414,True,False,False,0.5,False,0.5333
S1-S2,S1-759076980,S2-548067806,True,False,False,1.0,False,0.7143
S1-S2,S1-759076980,S2-739847497,True,False,False,0.6667,False,0.7143
S1-S3,S1-759076980,S3-140780468,True,False,False,1.0,False,0.7143
S1-S3,S1-759076980,S3-229047999,True,False,False,1.0,False,0.5
S1-S2,S1-11700105,S2-302920051,True,False,False,0.5,False,0.0
S1-S2,S1-11700105,S2-643155614,True,False,False,0.6667,False,0.6667
S1-S3,S1-11700105,S3-308171541,True,False,True,1.0,False,0.6667
S1-S3,S1-11700105,S3-373117767,True,False,False,0.5,False,0.4286
S1-S2,S1-823863343,S2-32835445,True,False,False,0.6667,False,0.4286
S1-S2,S1-823863343,S2-431751473,True,True,True,1.0,False,0.0
S1-S3,S1-823863343,S3-554574869,True,False,False,0.6667,False,0.1818
S1-S3,S1-823863343,S3-684306419,True,False,False,0.3333,False,0.1818
S1-S2,S1-661206852,S2-792777631,True,False,False,1.0,False,0.7143
S1-S3,S1-661206852,S3-509769946,True,False,False,0.6,False,0.4444
S1-S3,S1-661206852,S3-427978741,True,False,False,0.6,False,0.5
S1-S2,S1-78927709,S2-140006760,True,False,False,1.0,False,0.7143
S1-S2,S1-78927709,S2-362636391,True,False,False,0.4,False,0.5556
S1-S3,S1-78927709,S3-276996371,True,False,False,0.5,False,0.6667
S1-S3,S1-78927709,S3-688653059,True,False,False,0.5,False,0.6667
S1-S2,S1-241182541,S2-11716404,True,False,False,0.0,False,0.25
S1-S3,S1-241182541,S3-86763293,True,False,False,0.0,False,0.7
S1-S2,S1-31010597,S2-321984749,True,False,True,1.0,False,0.6667
S1-S2,S1-31010597,S2-742081594,True,False,False,0.8333,False,0.0
S1-S3,S1-31010597,S3-541889947,True,False,False,0.0,False,0.5714
S1-S3,S1-31010597,S3-344534203,True,False,False,0.8333,False,0.5714
S1-S2,S1-321392448,S2-533600390,True,False,False,0.8,False,0.4286
S1-S2,S1-321392448,S2-351098778,True,False,False,0.8,False,0.4286
S1-S3,S1-321392448,S3-184366504,True,False,False,0.8,False,0.25
S1-S2,S1-134421096,S2-456621053,True,False,False,0.0,False,0.625
S1-S2,S1-134421096,S2-729760966,True,False,False,1.0,False,0.5625
S1-S3,S1-134421096,S3-484019915,True,False,False,0.8,False,0.3846
S1-S2,S1-681355760,S2-265467699,True,False,False,0.3333,False,0.0
S1-S2,S1-681355760,S2-337608663,True,False,False,0.0,False,0.75
S1-S3,S1-681355760,S3-52621876,True,False,False,0.0,False,1.0
S1-S2,S1-77852409,S2-277402725,True,False,False,1.0,False,0.75
S1-S3,S1-77852409,S3-355528288,True,False,True,1.0,False,0.6
S1-S3,S1-77852409,S3-446631983,True,False,False,1.0,False,0.6
S1-S2,S1-591678385,S2-649833322,True,False,True,1.0,False,0.6667
S1-S2,S1-591678385,S2-722353319,True,False,False,0.6667,False,0.8
S1-S3,S1-591678385,S3-183634415,True,False,False,0.0,False,0.375
S1-S2,S1-790049064,S2-473534123,True,False,False,0.0,False,0.5556
S1-S2,S1-790049064,S2-903286537,True,False,False,0.5,False,0.5556
S1-S3,S1-790049064,S3-213975580,True,False,False,0.25,False,0.0
S1-S2,S1-782247799,S2-58146362,True,False,False,0.7143,False,0.5
S1-S3,S1-782247799,S3-341476182,True,False,False,0.8571,False,0.3
S1-S2,S1-694549875,S2-196078008,True,False,False,0.6667,False,0.5
S1-S3,S1-694549875,S3-212648181,True,False,False,0.8,False,0.5
S1-S3,S1-694549875,S3-400321009,True,False,False,0.8,False,0.0
S1-S2,S1-956268439,S2-968722447,True,False,False,0.0,False,0.9231
S1-S2,S1-956268439,S2-510442668,True,False,False,1.0,False,0.9231
S1-S3,S1-956268439,S3-330079257,True,False,False,0.5,False,0.8462
S1-S3,S1-956268439,S3-720690928,True,False,False,0.0,False,0.7857
S1-S2,S1-310427251,S2-280775615,True,False,False,0.0,False,0.8462
S1-S2,S1-310427251,S2-661805962,True,False,False,0.6667,False,0.9167
S1-S3,S1-310427251,S3-824968349,True,False,False,0.6667,False,0.6667
S1-S3,S1-310427251,S3-617895372,True,False,False,0.6667,False,0.6667
S1-S2,S1-141768498,S2-610893809,True,False,False,0.0,False,0.5
S1-S3,S1-141768498,S3-909572364,True,False,False,0.0,False,0.0909
S1-S3,S1-141768498,S3-21377193,True,False,False,0.0,False,0.0625
S1-S2,S1-366015006,S2-539323938,True,False,False,0.0,False,0.2222
S1-S2,S1-366015006,S2-377298745,True,False,False,0.0,False,0.2222
S1-S2,S1-510558981,S2-479497600,True,False,False,0.6667,False,1.0
S1-S2,S1-510558981,S2-641109107,True,False,False,0.5,False,1.0
S1-S3,S1-510558981,S3-73072768,True,False,True,1.0,False,0.4286
S1-S3,S1-510558981,S3-146367046,True,False,False,0.4,False,0.4286
S1-S2,S1-526343083,S2-748941228,True,False,False,0.0,False,0.1429
S1-S2,S1-526343083,S2-425763259,True,False,False,0.0,False,0.2353
S1-S3,S1-526343083,S3-379835873,True,False,False,0.5,False,0.6957
S1-S2,S1-871551169,S2-92192601,True,False,False,1.0,False,0.25
S1-S2,S1-871551169,S2-332572622,True,False,False,0.6667,False,0.25
S1-S3,S1-871551169,S3-308274105,True,False,False,0.6667,False,0.6667
S1-S2,S1-600013381,S2-304641485,True,False,False,0.0,False,0.4375
S1-S2,S1-600013381,S2-871691595,True,False,True,1.0,False,0.5294
S1-S3,S1-600013381,S3-565384762,True,False,False,1.0,False,0.3125
S1-S3,S1-600013381,S3-599099870,True,False,False,0.5,False,0.3846
S1-S2,S1-204254701,S2-661368984,True,False,True,1.0,False,0.9
S1-S2,S1-853865217,S2-402003503,True,False,False,1.0,False,1.0
S1-S2,S1-853865217,S2-979798618,True,False,False,0.6,False,0.6667
S1-S3,S1-853865217,S3-591690216,True,False,False,1.0,False,0.4286
S1-S2,S1-604982180,S2-405993967,True,False,False,0.0,False,0.4211
S1-S3,S1-604982180,S3-953883684,True,False,False,0.5,False,0.8333
S1-S3,S1-604982180,S3-981079022,True,False,False,0.5,False,0.7143
S1-S3,S1-327538970,S3-672697955,True,False,False,1.0,False,0.2222
S1-S3,S1-327538970,S3-879597566,True,False,False,0.75,False,0.2222
S1-S2,S1-959671774,S2-198897590,True,False,False,0.0,False,0.7778
S1-S3,S1-959671774,S3-968889274,True,True,True,1.0,False,0.625
S1-S3,S1-959671774,S3-394199305,True,False,False,0.0,False,0.625
S1-S2,S1-666797333,S2-83756383,True,False,False,0.6,False,0.15
S1-S2,S1-666797333,S2-872740775,True,False,True,1.0,False,1.0
S1-S3,S1-666797333,S3-970099317,True,False,True,1.0,False,0.75
S1-S2,S1-493758807,S2-391632243,True,False,True,1.0,False,1.0
S1-S3,S1-493758807,S3-259271142,True,False,False,0.75,False,0.6667
S1-S3,S1-493758807,S3-688550473,True,False,False,0.6,False,0.2857
S1-S2,S1-435731514,S2-48742729,True,False,False,0.6667,False,0.5714
S1-S3,S1-435731514,S3-911865803,True,False,False,1.0,False,0.5
S1-S3,S1-435731514,S3-692693094,True,False,False,0.5,False,0.0
S1-S2,S1-914659148,S2-656365535,True,False,False,0.0,False,1.0
S1-S2,S1-914659148,S2-653401711,True,False,False,0.6,False,0.875
S1-S2,S1-22285705,S2-157157121,True,False,False,0.5,False,0.5
S1-S2,S1-22285705,S2-379578507,True,False,False,0.4,False,0.5
S1-S3,S1-22285705,S3-400692930,True,False,False,0.75,False,0.3333
S1-S3,S1-22285705,S3-875673300,True,False,False,0.0,False,0.3333
S1-S2,S1-592463673,S2-576030264,True,False,False,0.0,False,1.0
S1-S2,S1-592463673,S2-45368926,True,False,False,0.0,False,0.6364
S1-S3,S1-592463673,S3-726368624,True,False,False,1.0,False,0.2
S1-S2,S1-290580765,S2-251916104,True,False,False,0.6,False,0.7647
S1-S2,S1-290580765,S2-418686013,True,False,False,0.6,False,0.0952
S1-S3,S1-290580765,S3-244772889,True,False,False,0.6667,False,0.0625
S1-S2,S1-168742120,S2-16787308,True,False,False,0.0,False,0.4545
S1-S2,S1-168742120,S2-471856101,True,False,False,0.6667,False,0.4545
S1-S3,S1-168742120,S3-568596848,True,False,False,1.0,False,0.8
S1-S3,S1-168742120,S3-16136990,True,False,False,0.6667,False,0.3636
S1-S2,S1-47269968,S2-898239491,True,False,False,0.8,False,0.5
S1-S2,S1-432423033,S2-292547130,True,False,False,0.0,False,0.4167
S1-S2,S1-432423033,S2-550286380,True,False,False,0.5,False,0.875
S1-S2,S1-566126982,S2-490358569,True,False,False,0.5,False,0.0
S1-S3,S1-566126982,S3-322359144,True,False,False,1.0,False,0.4444
S1-S2,S1-172565648,S2-671475379,True,False,False,1.0,False,0.6667
S1-S2,S1-172565648,S2-131421408,True,False,True,1.0,False,1.0
S1-S3,S1-172565648,S3-226529708,True,False,False,0.0,False,0.6667
S1-S2,S1-639447642,S2-217794566,True,False,False,0.6,False,1.0
S1-S2,S1-639447642,S2-269076646,True,False,False,0.6,False,0.8182
S1-S3,S1-639447642,S3-891516366,True,False,False,1.0,False,0.6364
S1-S2,S1-459871687,S2-751967110,True,False,False,0.6,False,0.625
S1-S2,S1-459871687,S2-243969682,True,False,False,1.0,False,0.0
S1-S3,S1-459871687,S3-704801970,True,False,False,1.0,False,0.7
S1-S2,S1-551138591,S2-15955929,True,False,False,0.8,False,0.375
S1-S2,S1-551138591,S2-438023397,True,False,False,0.6,False,0.5
S1-S3,S1-551138591,S3-422752881,True,False,False,0.75,False,0.4286
S1-S3,S1-551138591,S3-111904289,True,False,False,0.8,False,0.375
S1-S2,S1-968433855,S2-582368666,True,False,False,1.0,False,0.8125
S1-S2,S1-968433855,S2-508779971,True,False,False,0.0,False,0.5
S1-S3,S1-968433855,S3-495261598,True,False,False,0.4286,False,0.4667
S1-S2,S1-826896232,S2-90884874,True,False,False,0.5,False,0.375
S1-S3,S1-826896232,S3-321215077,True,False,False,0.6,False,0.2727
S1-S2,S1-88938350,S2-362410677,True,True,True,1.0,False,0.25
S1-S2,S1-88938350,S2-982383280,True,False,False,1.0,False,0.6667
S1-S3,S1-88938350,S3-364854743,True,False,False,0.6667,False,0.375
S1-S2,S1-201187440,S2-55908878,True,False,False,0.5,False,0.9231
S1-S2,S1-201187440,S2-149674712,True,False,True,1.0,False,0.6471
S1-S3,S1-201187440,S3-57134783,True,False,False,0.6,False,0.8571
S1-S3,S1-201187440,S3-274612736,True,False,False,0.75,False,0.8571
S1-S2,S1-810596238,S2-493657900,True,False,False,0.8,False,0.5556
